,FIPS,County_Name,State,UIC_2013,UIC_Group,MEDICARE_ENROLL,POPESTIMATE,MED_HOUSE_INCOME,PHARMA_COUNT,HOSP_BED_100,POP_1MILE_TO_PARK,MEDICARE_RATE,PARK_1MILE_RATE
1589,29215,Texas County,MO,9,Nonmetro,6397,24487,38985,1,27.03,5805,0.2612406583084902,0.23706456487115612
1590,29217,Vernon County,MO,11,Nonmetro,4768,19707,45874,5,71.28,8688,0.24194448673060334,0.4408585781701933
1591,29219,Warren County,MO,1,Metro,7590,35532,69678,3,No Counts,10394,0.21361026680175615,0.2925250478441968
1592,29221,Washington County,MO,4,Nonmetro,5510,23514,42683,2,10.64,8625,0.23432848515777835,0.3668027558050523
1593,29223,Wayne County,MO,10,Nonmetro,3152,10974,43848,2,No Counts,6140,0.28722434845999634,0.5595042828503736
1594,29225,Webster County,MO,2,Metro,7818,39085,55431,4,No Counts,2704,0.20002558526288858,0.06918255085071
1595,29227,Worth County,MO,10,Nonmetro,534,1973,44361,1,No Counts,183,0.2706538266599088,0.0927521540800811
1596,29229,Wright County,MO,6,Nonmetro,4934,18188,39521,3,No Counts,1627,0.27127776555970967,0.08945458544095007
1597,29510,St. Louis city,MO,1,Metro,49275,301578,45773,30,88.24,304709,0.1633905656248135,1.0103820570466016
1598,30001,Beaverhead County,MT,11,Nonmetro,2433,9371,52613,1,19.21,7149,0.2596307757976737,0.7628854978124
1599,30003,Big Horn County,MT,6,Nonmetro,1870,13124,42823,2,37.55,1514,0.14248704663212436,0.1153611703748857
1600,30005,Blaine County,MT,12,Nonmetro,1155,7044,45936,1,8.57,2427,0.16396933560477,0.34454855195911416
1601,30007,Broadwater County,MT,10,Nonmetro,1681,6774,61641,Data Not Collected,36.52,4782,0.24815470918216712,0.7059344552701505
1602,30009,Carbon County,MT,2,Metro,2924,10473,62465,Data Not Collected,9.51,5412,0.2791941182087272,0.5167573761099972
1603,30011,Carter County,MT,12,Nonmetro,341,1415,48286,Data Not Collected,176.93,1027,0.24098939929328622,0.7257950530035335
1604,30013,Cascade County,MT,2,Metro,18077,84414,53357,8,65.1,61414,0.21414694245030444,0.7275333475489848
1605,30015,Chouteau County,MT,7,Nonmetro,1324,5895,50607,1,84.76,1483,0.22459711620016964,0.25156912637828666
1606,30017,Custer County,MT,11,Nonmetro,2687,11867,59804,2,21.08,9695,0.2264262239824724,0.8169714333867026
1607,30019,Daniels County,MT,12,Nonmetro,457,1661,50312,Data Not Collected,150.78,29,0.27513546056592414,0.017459361830222758
1608,30021,Dawson County,MT,11,Nonmetro,1971,8940,55845,1,28.02,6597,0.22046979865771812,0.7379194630872483
1609,30023,Deer Lodge County,MT,9,Nonmetro,2806,9421,47362,1,211.41,4012,0.2978452393588791,0.4258571276934508
1610,30025,Fallon County,MT,12,Nonmetro,550,3049,62597,Data Not Collected,82.43,2020,0.18038701213512628,0.6625122991144637
1611,30027,Fergus County,MT,11,Nonmetro,3121,11446,49576,1,21.82,7926,0.2726716756945658,0.6924689847981828
1612,30029,Flathead County,MT,8,Nonmetro,24968,104357,58959,8,23.57,71169,0.2392556321090104,0.681976292917581
1613,30031,Gallatin County,MT,8,Nonmetro,16651,118960,70029,6,7.53,80404,0.13997141896435777,0.6758910558170814
1614,30033,Garfield County,MT,12,Nonmetro,303,1173,45892,Data Not Collected,213.31,716,0.25831202046035806,0.6104006820119352
1615,30035,Glacier County,MT,11,Nonmetro,2027,13778,40817,1,33.46,3277,0.14711859486137321,0.23784293801712875
1616,30037,Golden Valley County,MT,2,Metro,264,823,42741,Data Not Collected,No Counts,107,0.32077764277035237,0.13001215066828675
1617,30039,Granite County,MT,7,Nonmetro,930,3309,53407,Data Not Collected,75.57,2811,0.2810516772438803,0.8495013599274706
1618,30041,Hill County,MT,11,Nonmetro,2937,16309,49734,4,30.15,5372,0.18008461585627566,0.3293886810963272
1619,30043,Jefferson County,MT,8,Nonmetro,3160,12085,80071,Data Not Collected,No Counts,10581,0.2614811750103434,0.8755482002482416
1620,30045,Judith Basin County,MT,7,Nonmetro,595,2023,50610,Data Not Collected,No Counts,765,0.29411764705882354,0.37815126050420167
1621,30047,Lake County,MT,6,Nonmetro,7925,31134,52493,3,15.04,10385,0.2545448705595169,0.33355816791931653
1622,30049,Lewis and Clark County,MT,8,Nonmetro,15799,70973,60664,6,29.68,54851,0.22260577966268863,0.7728431938906345
1623,30051,Liberty County,MT,12,Nonmetro,470,1959,53415,Data Not Collected,127.55,223,0.23991832567636548,0.1138335885655947
1624,30053,Lincoln County,MT,9,Nonmetro,7640,19677,42501,Data Not Collected,12.67,18535,0.38827056970066576,0.9419626975656858
1625,30055,McCone County,MT,12,Nonmetro,425,1729,46755,Data Not Collected,144.26,884,0.2458068247541932,0.5112781954887218
1626,30057,Madison County,MT,10,Nonmetro,2571,8623,58201,Data Not Collected,17.33,6347,0.2981560941667633,0.7360547373303955
1627,30059,Meagher County,MT,10,Nonmetro,561,1927,43666,Data Not Collected,129.87,1064,0.2911261027503892,0.5521536066424494
1628,30061,Mineral County,MT,7,Nonmetro,1536,4535,57169,1,54.76,4330,0.3386990077177508,0.9547960308710033
1629,30063,Missoula County,MT,2,Metro,23226,117922,63409,15,34.17,108173,0.19696070283746883,0.9173267074846084
1630,30065,Musselshell County,MT,7,Nonmetro,1523,4730,50533,Data Not Collected,52.66,2152,0.3219873150105708,0.45496828752642704
1631,30067,Park County,MT,9,Nonmetro,4311,17191,56657,1,14.54,11959,0.2507707521377465,0.6956547030422896
1632,30069,Petroleum County,MT,12,Nonmetro,116,496,38661,Data Not Collected,No Counts,365,0.23387096774193547,0.7358870967741935
1633,30071,Phillips County,MT,12,Nonmetro,1035,4217,46821,Data Not Collected,14.32,3451,0.2454351434669196,0.8183542802940479
1634,30073,Pondera County,MT,11,Nonmetro,1364,5898,49447,Data Not Collected,34,598,0.23126483553747032,0.10139030179721939
1635,30075,Powder River County,MT,12,Nonmetro,404,1694,60462,Data Not Collected,No Counts,1254,0.2384887839433294,0.7402597402597403
1636,30077,Powell County,MT,6,Nonmetro,1597,6946,52904,1,23.07,3412,0.22991649870429023,0.4912179671753527
1637,30079,Prairie County,MT,12,Nonmetro,367,1088,48577,Data Not Collected,204.46,1030,0.33731617647058826,0.9466911764705882
1638,30081,Ravalli County,MT,6,Nonmetro,13645,44174,58781,6,5.64,27424,0.3088921084801014,0.6208176755557567
1639,30083,Richland County,MT,9,Nonmetro,1959,11491,69169,1,21.74,4250,0.17048124619267252,0.3698546688712906
1640,30085,Roosevelt County,MT,9,Nonmetro,1646,10794,43256,Data Not Collected,62.15,694,0.15249212525477118,0.06429497869186585
1641,30087,Rosebud County,MT,12,Nonmetro,1700,8329,54991,1,30.13,2008,0.20410613519029897,0.24108536438948253
1642,30089,Sanders County,MT,7,Nonmetro,4379,12400,45805,2,12.85,9676,0.3531451612903226,0.7803225806451612
1643,30091,Sheridan County,MT,12,Nonmetro,955,3539,50658,Data Not Collected,54.01,224,0.269850240180842,0.06329471602147499
1644,30093,Silver Bow County,MT,8,Nonmetro,8116,35133,54324,2,27.87,32793,0.23100788432527822,0.9333959525232687
1645,30095,Stillwater County,MT,7,Nonmetro,2478,8963,73044,1,11.1,2567,0.27646993194242997,0.2863996429766819
1646,30097,Sweet Grass County,MT,12,Nonmetro,998,3678,58746,Data Not Collected,68.1,1857,0.2713431212615552,0.5048939641109299
1647,30099,Teton County,MT,7,Nonmetro,1591,6226,55399,Data Not Collected,40.05,1506,0.2555412785094764,0.24188885319627368
1648,30101,Toole County,MT,11,Nonmetro,972,4971,49568,1,42.3,1048,0.1955340977670489,0.2108227720780527
1649,30103,Treasure County,MT,7,Nonmetro,213,762,56919,Data Not Collected,No Counts,29,0.2795275590551181,0.03805774278215223
1650,30105,Valley County,MT,11,Nonmetro,1795,7578,46766,Data Not Collected,33.11,3558,0.23686988651359198,0.46951702296120346
1651,30107,Wheatland County,MT,12,Nonmetro,577,2069,39462,Data Not Collected,119.45,461,0.27887868535524407,0.22281295311744803
1652,30109,Wibaux County,MT,12,Nonmetro,252,937,51368,Data Not Collected,No Counts,300,0.2689434364994664,0.32017075773745995
1653,30111,Yellowstone County,MT,2,Metro,32372,164731,58374,19,40.23,120576,0.19651431728090038,0.7319569479940023
1654,31001,Adams County,NE,5,Nonmetro,6744,31205,54445,3,64.21,14542,0.2161192116647973,0.46601506168883194
1655,31003,Antelope County,NE,10,Nonmetro,1559,6295,54136,Data Not Collected,36.65,25,0.2476568705321684,0.003971405877680699
1656,31005,Arthur County,NE,10,Nonmetro,102,434,52500,Data Not Collected,No Counts,0,0.2350230414746544,0.0
1657,31007,Banner County,NE,8,Nonmetro,103,674,59511,Data Not Collected,No Counts,10,0.15281899109792285,0.01483679525222552
1658,31009,Blaine County,NE,10,Nonmetro,119,431,52780,Data Not Collected,No Counts,25,0.27610208816705334,0.058004640371229696
1659,31011,Boone County,NE,10,Nonmetro,1296,5379,56719,1,46.72,0,0.24093697713329615,0.0
1660,31013,Box Butte County,NE,11,Nonmetro,2407,10842,62621,4,23.1,873,0.22200700977679394,0.08052019922523519
1661,31015,Boyd County,NE,12,Nonmetro,615,1810,51082,Data Not Collected,83.06,117,0.3397790055248619,0.06464088397790055
1662,31017,Brown County,NE,12,Nonmetro,813,2903,52962,Data Not Collected,79.23,170,0.28005511539786426,0.05856011023079573
1663,31019,Buffalo County,NE,5,Nonmetro,8478,50084,68925,6,72.01,27696,0.16927561696350132,0.5529909751617283
1664,31021,Burt County,NE,7,Nonmetro,1839,6722,51488,Data Not Collected,23.81,552,0.2735792918774174,0.08211841713775662
1665,31023,Butler County,NE,6,Nonmetro,1868,8369,63640,Data Not Collected,23.95,686,0.22320468395268253,0.08196917194407934
1666,31025,Cass County,NE,2,Metro,5425,26598,70106,1,No Counts,4855,0.20396270396270397,0.18253252124219865
1667,31027,Cedar County,NE,10,Nonmetro,1959,8380,61673,Data Not Collected,No Counts,585,0.2337708830548926,0.06980906921241051
1668,31029,Chase County,NE,12,Nonmetro,884,3893,61282,1,51.53,139,0.22707423580786026,0.035705111739018754
1669,31031,Cherry County,NE,11,Nonmetro,1359,5455,53483,1,45.77,391,0.24912923923006416,0.07167736021998167
1670,31033,Cheyenne County,NE,11,Nonmetro,2238,9468,55172,3,26.37,3553,0.23637515842839038,0.37526404731727925
1671,31035,Clay County,NE,7,Nonmetro,1502,6104,63427,1,No Counts,61,0.2460681520314548,0.009993446920052424
1672,31037,Colfax County,NE,9,Nonmetro,1566,10582,63424,Data Not Collected,23.71,2310,0.147987147987148,0.2182952182952183
1673,31039,Cuming County,NE,9,Nonmetro,2045,9013,54725,2,27.75,319,0.22689448574281593,0.03539332075890381
1674,31041,Custer County,NE,9,Nonmetro,2625,10545,57873,1,33.35,2021,0.24893314366998578,0.19165481270744428
1675,31043,Dakota County,NE,2,Metro,3196,21582,61220,3,No Counts,15159,0.1480863682698545,0.7023908812899639
1676,31045,Dawes County,NE,11,Nonmetro,1733,8199,52637,2,30.67,5568,0.21136723990730577,0.6791072081961215
1677,31047,Dawson County,NE,8,Nonmetro,4323,24111,61043,2,23.71,11508,0.17929575712330473,0.4772925220853552
1678,31049,Deuel County,NE,12,Nonmetro,511,1838,51261,Data Not Collected,No Counts,0,0.2780195865070729,0.0
1679,31051,Dixon County,NE,2,Metro,1304,5606,60437,Data Not Collected,No Counts,534,0.23260792008562256,0.0952550838387442
1680,31053,Dodge County,NE,5,Nonmetro,8044,37167,62491,6,20.21,22789,0.21642855221029408,0.6131514515564883
1681,31055,Douglas County,NE,2,Metro,89716,584526,65788,68,47.08,547011,0.15348504600308627,0.9358197924472137
1682,31057,Dundy County,NE,12,Nonmetro,472,1654,50299,Data Not Collected,85,24,0.28536880290205563,0.014510278113663845
1683,31059,Fillmore County,NE,7,Nonmetro,1466,5551,59309,1,35.93,64,0.26409655917852637,0.011529454152404972
1684,31061,Franklin County,NE,10,Nonmetro,838,2889,49104,1,48.53,18,0.2900657667012807,0.006230529595015576
1685,31063,Frontier County,NE,10,Nonmetro,548,2519,59061,Data Not Collected,No Counts,118,0.21754664549424374,0.04684398570861453
1686,31065,Furnas County,NE,12,Nonmetro,1365,4636,50762,2,43.34,185,0.294434857635893,0.03990509059534081
1687,31067,Gage County,NE,5,Nonmetro,5412,21704,61283,3,11.54,7629,0.24935495761150017,0.35150202727607816
1688,31069,Garden County,NE,12,Nonmetro,577,1874,41221,Data Not Collected,53.11,178,0.307897545357524,0.09498399146211313
1689,31071,Garfield County,NE,12,Nonmetro,494,1813,49951,Data Not Collected,No Counts,54,0.27247655819084393,0.02978488692774407
1690,31073,Gosper County,NE,8,Nonmetro,505,1893,62698,Data Not Collected,No Counts,51,0.26677231907025883,0.02694136291600634
1691,31075,Grant County,NE,12,Nonmetro,166,611,62487,Data Not Collected,No Counts,7,0.27168576104746317,0.011456628477905073
1692,31077,Greeley County,NE,7,Nonmetro,592,2188,50068,Data Not Collected,No Counts,0,0.27056672760511885,0.0
1693,31079,Hall County,NE,2,Metro,10625,62895,54110,7,25.03,41875,0.1689323475633993,0.6657921933381031
1694,31081,Hamilton County,NE,2,Metro,2073,9429,73759,Data Not Collected,12.76,1416,0.21985364301622654,0.1501749920458161
1695,31083,Harlan County,NE,10,Nonmetro,932,3073,55010,Data Not Collected,62.21,625,0.3032866905304263,0.20338431500162707
1696,31085,Hayes County,NE,10,Nonmetro,205,856,54280,Data Not Collected,No Counts,5,0.23948598130841123,0.005841121495327103
1697,31087,Hitchcock County,NE,12,Nonmetro,784,2616,48475,Data Not Collected,No Counts,16,0.2996941896024465,0.0061162079510703364
1698,31089,Holt County,NE,11,Nonmetro,2523,10127,56777,2,41.65,960,0.24913597314110794,0.09479608966130147
1699,31091,Hooker County,NE,12,Nonmetro,232,711,53234,Data Not Collected,No Counts,21,0.3263009845288326,0.029535864978902954
1700,31093,Howard County,NE,2,Metro,1473,6475,54291,Data Not Collected,15.39,118,0.2274903474903475,0.018223938223938224
1701,31095,Jefferson County,NE,9,Nonmetro,1985,7240,55414,1,23.42,1469,0.27417127071823205,0.20290055248618785
1702,31097,Johnson County,NE,7,Nonmetro,1030,5290,55062,Data Not Collected,34.04,0,0.1947069943289225,0.0
1703,31099,Kearney County,NE,8,Nonmetro,1426,6688,62260,Data Not Collected,14.94,1361,0.2132177033492823,0.2034988038277512
1704,31101,Keith County,NE,9,Nonmetro,2237,8335,57307,3,21.63,3058,0.26838632273545293,0.3668866226754649
1705,31103,Keya Paha County,NE,12,Nonmetro,203,769,47053,Data Not Collected,No Counts,16,0.26397919375812745,0.02080624187256177
1706,31105,Kimball County,NE,7,Nonmetro,1002,3434,46782,Data Not Collected,44.1,96,0.29178800232964475,0.027955736750145604
1707,31107,Knox County,NE,10,Nonmetro,2301,8391,51296,1,27.44,1223,0.27422238112263136,0.1457514003098558
1708,31109,Lancaster County,NE,2,Metro,51872,322608,65819,24,33.66,284256,0.1607895650448842,0.8811188811188811
1709,31111,Lincoln County,NE,8,Nonmetro,7949,34676,62948,4,33.57,17795,0.22923635944168877,0.5131791440765948
1710,31113,Logan County,NE,8,Nonmetro,166,716,56283,Data Not Collected,No Counts,0,0.23184357541899442,0.0
1711,31115,Loup County,NE,12,Nonmetro,171,607,56291,Data Not Collected,No Counts,49,0.28171334431630973,0.08072487644151564
1712,31117,McPherson County,NE,8,Nonmetro,85,399,54876,Data Not Collected,No Counts,5,0.21303258145363407,0.012531328320802004
1713,31119,Madison County,NE,8,Nonmetro,6709,35585,56970,6,36.93,16267,0.1885344948714346,0.45713081354503304
1714,31121,Merrick County,NE,2,Metro,1833,7668,58437,Data Not Collected,26.11,2288,0.2390453834115806,0.2983828899321857
1715,31123,Morrill County,NE,10,Nonmetro,1148,4555,54879,Data Not Collected,44.06,83,0.2520307354555434,0.018221734357848518
1716,31125,Nance County,NE,7,Nonmetro,856,3380,52534,Data Not Collected,56.18,29,0.2532544378698225,0.008579881656804733
1717,31127,Nemaha County,NE,11,Nonmetro,1553,7074,55574,Data Not Collected,22.57,995,0.21953633022335312,0.1406559230986712
1718,31129,Nuckolls County,NE,12,Nonmetro,1258,4095,60636,Data Not Collected,61.26,434,0.3072039072039072,0.10598290598290598
1719,31131,Otoe County,NE,6,Nonmetro,3487,15912,68443,2,17.62,5126,0.2191427853192559,0.3221468074409251
1720,31133,Pawnee County,NE,10,Nonmetro,762,2544,49089,Data Not Collected,43.38,5,0.29952830188679247,0.0019654088050314465
1721,31135,Perkins County,NE,10,Nonmetro,684,2858,58925,Data Not Collected,70.15,0,0.23932820153953813,0.0
1722,31137,Phelps County,NE,9,Nonmetro,2118,8968,61442,2,27.88,1080,0.23617305976806424,0.12042818911685994
1723,31139,Pierce County,NE,8,Nonmetro,1503,7317,56484,Data Not Collected,47.76,190,0.2054120541205412,0.025966926335930025
1724,31141,Platte County,NE,8,Nonmetro,6486,34296,62776,5,13.71,15110,0.18911826452064381,0.4405761604851878
1725,31143,Polk County,NE,10,Nonmetro,1294,5214,59159,Data Not Collected,30.62,52,0.24817798235519756,0.009973149213655544
1726,31145,Red Willow County,NE,11,Nonmetro,2509,10702,55657,2,23.43,2573,0.23444216034386095,0.24042235096243691
1727,31147,Richardson County,NE,11,Nonmetro,2174,7871,51874,Data Not Collected,30.63,881,0.2762037860500572,0.11192986913988058
1728,31149,Rock County,NE,12,Nonmetro,385,1262,48461,Data Not Collected,189.42,38,0.3050713153724247,0.030110935023771792
1729,31151,Saline County,NE,6,Nonmetro,2497,14292,63655,1,30.18,1874,0.17471312622446122,0.13112230618527848
1730,31153,Sarpy County,NE,2,Metro,26691,190604,83104,17,11.09,161913,0.14003378732870245,0.8494732534469371
1731,31155,Saunders County,NE,2,Metro,4479,22278,72526,1,7.16,3930,0.20105036358739564,0.1764072178831134
1732,31157,Scotts Bluff County,NE,8,Nonmetro,8285,36084,53956,3,46.11,20158,0.22960314820973285,0.5586409488970181
1733,31159,Seward County,NE,2,Metro,3419,17609,72456,1,13.63,4524,0.19416207621102846,0.256914078028281
1734,31161,Sheridan County,NE,12,Nonmetro,1384,5127,52051,Data Not Collected,49.05,21,0.26994343670762627,0.004095962551199532
1735,31163,Sherman County,NE,7,Nonmetro,813,2959,49684,Data Not Collected,No Counts,209,0.27475498479215954,0.07063197026022305
1736,31165,Sioux County,NE,8,Nonmetro,290,1135,51831,Data Not Collected,No Counts,277,0.2555066079295154,0.24405286343612334
1737,31167,Stanton County,NE,8,Nonmetro,1106,5842,64087,Data Not Collected,No Counts,527,0.1893187264635399,0.09020883259157823
1738,31169,Thayer County,NE,12,Nonmetro,1425,5034,55775,Data Not Collected,33.91,0,0.2830750893921335,0.0
1739,31171,Thomas County,NE,10,Nonmetro,209,669,55599,Data Not Collected,No Counts,158,0.312406576980568,0.23617339312406577
1740,31173,Thurston County,NE,7,Nonmetro,1079,6773,49148,1,50.23,266,0.15930902111324377,0.03927358629853831
1741,31175,Valley County,NE,12,Nonmetro,1103,4059,55542,1,39.53,29,0.2717418083271742,0.007144616900714462
1742,31177,Washington County,NE,2,Metro,4326,20865,78844,2,10.05,6934,0.20733285406182603,0.33232686316798465
1743,31179,Wayne County,NE,6,Nonmetro,1545,9697,64569,Data Not Collected,21.68,3368,0.1593276271011653,0.34732391461276685
1744,31181,Webster County,NE,10,Nonmetro,890,3395,52115,Data Not Collected,38.38,60,0.2621502209131075,0.017673048600883652
1745,31183,Wheeler County,NE,12,Nonmetro,202,774,52154,Data Not Collected,No Counts,8,0.26098191214470284,0.0103359173126615
1746,31185,York County,NE,6,Nonmetro,3195,14125,63249,3,26.98,3131,0.22619469026548672,0.22166371681415928
1747,32001,Churchill County,NV,5,Nonmetro,5888,25516,61650,3,15.66,19541,0.2307571719705283,0.7658332026963474
1748,32003,Clark County,NV,1,Metro,371928,2265461,62496,170,30.34,2173442,0.1641732080137332,0.9593817770422886
1749,32005,Douglas County,NV,3,Nonmetro,16255,49488,84317,3,4.65,41872,0.328463465890721,0.8461041060459101
1750,32007,Elko County,NV,8,Nonmetro,6816,53702,73914,4,13.95,46028,0.12692264720122157,0.8571002942162304
1751,32009,Esmeralda County,NV,10,Nonmetro,258,729,35395,Data Not Collected,No Counts,1029,0.35390946502057613,1.4115226337448559
1752,32011,Eureka County,NV,8,Nonmetro,357,1855,68806,Data Not Collected,No Counts,1774,0.19245283018867926,0.9563342318059299
1753,32013,Humboldt County,NV,8,Nonmetro,2936,17285,72907,2,30.67,15550,0.1698582586057275,0.8996239514029505
